id,Id_str,Screen_name,Location,Description,Url,Followers_count,Friends_count,Listed_count,Created_at,Favourites_count,Verified,Statuses_count,Lang,Status,Default_profile,Default_profile_image,Has_extended_profile,name,bot 
2425151,2425151,facebook,"Menlo Park, California",b'Giving people the power to share and make the world more open and connected.',http://t.co/7bZ2KCQJ2k,14019496,91,43781,2007-03-27 07:29:25,410,True,5870,en,"b'{\'created_at\': \'Mon Mar 13 22:03:02 +0000 2017\', \'id\': 841409293039632384, \'id_str\': \'841409293039632384\', \'text\': \'@Makeupsisxo Hello Anna. Could you please try reinstalling the app and trying again? Let us know how that goes. -MG\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'Makeupsisxo\', \'name\': \'Anna\', \'id\': 834121916214607873, \'id_str\': \'834121916214607873\', \'indices\': [0, 12]}], \'urls\': []}, \'source\': \'<a href=""http://www.spredfast.com"" rel=""nofollow"">Spredfast app</a>\', \'in_reply_to_status_id\': 840309785182535680, \'in_reply_to_status_id_str\': \'840309785182535680\', \'in_reply_to_user_id\': 834121916214607873, \'in_reply_to_user_id_str\': \'834121916214607873\', \'in_reply_to_screen_name\': \'Makeupsisxo\', \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'lang\': \'en\'}'",False,False,False,b'Facebook',0
78268192,78268192,devaldayal,Bangalore,b'I can easily shoot you if u come in front of me ! Photographer (: and MUFC forever (:',http://t.co/fek6CDeAsh,260,376,2,2009-09-29 10:01:09,18,False,858,en,"b'{\'created_at\': \'Fri Mar 03 10:43:53 +0000 2017\', \'id\': 837614501172109312, \'id_str\': \'837614501172109312\', \'text\': ""@VodafoneIN I\'m at mulund Voda store and executives here want a phone number that I can talk to. They are not able to take care of this"", \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'VodafoneIN\', \'name\': \'Vodafone India\', \'id\': 61180382, \'id_str\': \'61180382\', \'indices\': [0, 11]}], \'urls\': []}, \'source\': \'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>\', \'in_reply_to_status_id\': 837612426602360832, \'in_reply_to_status_id_str\': \'837612426602360832\', \'in_reply_to_user_id\': 61180382, \'in_reply_to_user_id_str\': \'61180382\', \'in_reply_to_screen_name\': \'VodafoneIN\', \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'lang\': \'en\'}'",False,False,False,b'Deval Dayal',0
67995848,67995848,GreenDay,"East Bay, California",b'Official #GreenDay Twitter account.  New Green Day album out now at https://t.co/rtIdAhR7k5',https://t.co/RdT1oIUYEq,4596818,142,20206,2009-08-22 22:05:41,194,True,1651,en,"b'{\'created_at\': \'Fri Mar 10 17:51:45 +0000 2017\', \'id\': 840258889161498624, \'id_str\': \'840258889161498624\', \'text\': ""Just Announced! We\'re giving away tickets to the #RevRadTour! Stream, follow and share to win! Enter Here: https://t.co/efd75kromI"", \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'RevRadTour\', \'indices\': [49, 60]}], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/efd75kromI\', \'expanded_url\': \'http://tnspk.co/ic3iz64\', \'display_url\': \'tnspk.co/ic3iz64\', \'indices\': [107, 130]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 516, \'favorite_count\': 1983, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",False,False,False,b'Green Day',0
24886570,24886570,maroon5,"Los Angeles, CA",b'This is the Official Twitter page for Maroon 5  @adamlevine @jamesbvalentine @JRCarmichael @pjmorton and @SamFarrar. #V out now! https://t.co/CxG2M76e4D',http://t.co/3UhWOxHCRb,13827384,428,15900,2009-03-17 14:13:03,937,True,3813,en,"b'{\'created_at\': \'Mon Mar 13 23:05:07 +0000 2017\', \'id\': 841424916100526080, \'id_str\': \'841424916100526080\', \'text\': ""It\'s been a month since #COLD has come out and we can\'t wait to play it live on @FallonTonight. Grab it @Itunes\xe2\x80\xa6 https://t.co/QxAEMAMuLR"", \'truncated\': True, \'entities\': {\'hashtags\': [{\'text\': \'COLD\', \'indices\': [24, 29]}], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'FallonTonight\', \'name\': \'Fallon Tonight\', \'id\': 19777398, \'id_str\': \'19777398\', \'indices\': [80, 94]}, {\'screen_name\': \'iTunes\', \'name\': \'iTunes\', \'id\': 66515223, \'id_str\': \'66515223\', \'indices\': [104, 111]}], \'urls\': [{\'url\': \'https://t.co/QxAEMAMuLR\', \'expanded_url\': \'https://twitter.com/i/web/status/841424916100526080\', \'display_url\': \'twitter.com/i/web/status/8\xe2\x80\xa6\', \'indices\': [113, 136]}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 100, \'favorite_count\': 382, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",False,False,False,b'Maroon 5',0
73992972,73992972,AvrilLavigne,,"b""Get 'Avril Lavigne' on iTunes now: https://t.co/m8yd5aoLeN""",https://t.co/3qzblFUWRi,20719569,150,47595,2009-09-13 22:43:00,44,True,3482,en,"b'{\'created_at\': \'Fri Mar 10 21:10:22 +0000 2017\', \'id\': 840308876377542658, \'id_str\': \'840308876377542658\', \'text\': ""Who\'s excited about this new record ? Cause.... I AM!!!!!!! #writing #recording https://t.co/E0ILYo6lyA"", \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'writing\', \'indices\': [60, 68]}, {\'text\': \'recording\', \'indices\': [69, 79]}], \'symbols\': [], \'user_mentions\': [], \'urls\': [], \'media\': [{\'id\': 840308867313487872, \'id_str\': \'840308867313487872\', \'indices\': [80, 103], \'media_url\': \'http://pbs.twimg.com/media/C6lgdnHU0AA5ju9.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C6lgdnHU0AA5ju9.jpg\', \'url\': \'https://t.co/E0ILYo6lyA\', \'display_url\': \'pic.twitter.com/E0ILYo6lyA\', \'expanded_url\': \'https://twitter.com/AvrilLavigne/status/840308876377542658/photo/1\', \'type\': \'photo\', \'sizes\': {\'small\': {\'w\': 680, \'h\': 630, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 1200, \'h\': 1111, \'resize\': \'fit\'}, \'large\': {\'w\': 1241, \'h\': 1149, \'resize\': \'fit\'}}}]}, \'extended_entities\': {\'media\': [{\'id\': 840308867313487872, \'id_str\': \'840308867313487872\', \'indices\': [80, 103], \'media_url\': \'http://pbs.twimg.com/media/C6lgdnHU0AA5ju9.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C6lgdnHU0AA5ju9.jpg\', \'url\': \'https://t.co/E0ILYo6lyA\', \'display_url\': \'pic.twitter.com/E0ILYo6lyA\', \'expanded_url\': \'https://twitter.com/AvrilLavigne/status/840308876377542658/photo/1\', \'type\': \'photo\', \'sizes\': {\'small\': {\'w\': 680, \'h\': 630, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 1200, \'h\': 1111, \'resize\': \'fit\'}, \'large\': {\'w\': 1241, \'h\': 1149, \'resize\': \'fit\'}}}]}, \'source\': \'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 3909, \'favorite_count\': 12000, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",False,False,False,b'Avril Lavigne',0
349300271,349300271,StephenAmell,,b'Well-fed artist.',,1763579,397,5999,2011-08-05 21:57:58,708,True,3859,en,"b'{\'created_at\': \'Sun Mar 12 18:58:34 +0000 2017\', \'id\': 841000483321929728, \'id_str\': \'841000483321929728\', \'text\': ""@RobbieAmell Barrowman\'s 50th. It happens."", \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'RobbieAmell\', \'name\': \'Robbie Amell\', \'id\': 48946932, \'id_str\': \'48946932\', \'indices\': [0, 12]}], \'urls\': []}, \'source\': \'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>\', \'in_reply_to_status_id\': 840808513886642176, \'in_reply_to_status_id_str\': \'840808513886642176\', \'in_reply_to_user_id\': 48946932, \'in_reply_to_user_id_str\': \'48946932\', \'in_reply_to_screen_name\': \'RobbieAmell\', \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 373, \'favorite_count\': 2588, \'favorited\': False, \'retweeted\': False, \'lang\': \'en\'}'",False,False,False,b'Stephen Amell',0
783214,783214,Twitter,"San Francisco, CA","b'Your official source for news, updates, and tips from Twitter, Inc. Need help? Visit https://t.co/jTMg7YsLw5.'",https://t.co/gN5JJwhQy7,60361228,161,90767,2007-02-20 14:35:54,3889,True,4276,en,"b'{\'created_at\': \'Mon Mar 13 19:36:32 +0000 2017\', \'id\': 841372423341588484, \'id_str\': \'841372423341588484\', \'text\': \'@artcity @kristoncapps @niemanfdn United and it feels so good. https://t.co/axTe0EyOXR\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'artcity\', \'name\': \'M.L. Schumacher\', \'id\': 12726172, \'id_str\': \'12726172\', \'indices\': [0, 8]}, {\'screen_name\': \'kristoncapps\', \'name\': \'Kriston Capps\', \'id\': 25570250, \'id_str\': \'25570250\', \'indices\': [9, 22]}, {\'screen_name\': \'niemanfdn\', \'name\': \'Nieman Foundation\', \'id\': 274121823, \'id_str\': \'274121823\', \'indices\': [23, 33]}], \'urls\': [], \'media\': [{\'id\': 841372382363238403, \'id_str\': \'841372382363238403\', \'indices\': [63, 86], \'media_url\': \'http://pbs.twimg.com/tweet_video_thumb/C60nuVaVwAM60ny.jpg\', \'media_url_https\': \'https://pbs.twimg.com/tweet_video_thumb/C60nuVaVwAM60ny.jpg\', \'url\': \'https://t.co/axTe0EyOXR\', \'display_url\': \'pic.twitter.com/axTe0EyOXR\', \'expanded_url\': \'https://twitter.com/Twitter/status/841372423341588484/photo/1\', \'type\': \'photo\', \'sizes\': {\'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'small\': {\'w\': 340, \'h\': 191, \'resize\': \'fit\'}, \'medium\': {\'w\': 480, \'h\': 270, \'resize\': \'fit\'}, \'large\': {\'w\': 480, \'h\': 270, \'resize\': \'fit\'}}}]}, \'extended_entities\': {\'media\': [{\'id\': 841372382363238403, \'id_str\': \'841372382363238403\', \'indices\': [63, 86], \'media_url\': \'http://pbs.twimg.com/tweet_video_thumb/C60nuVaVwAM60ny.jpg\', \'media_url_https\': \'https://pbs.twimg.com/tweet_video_thumb/C60nuVaVwAM60ny.jpg\', \'url\': \'https://t.co/axTe0EyOXR\', \'display_url\': \'pic.twitter.com/axTe0EyOXR\', \'expanded_url\': \'https://twitter.com/Twitter/status/841372423341588484/photo/1\', \'type\': \'animated_gif\', \'sizes\': {\'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'small\': {\'w\': 340, \'h\': 191, \'resize\': \'fit\'}, \'medium\': {\'w\': 480, \'h\': 270, \'resize\': \'fit\'}, \'large\': {\'w\': 480, \'h\': 270, \'resize\': \'fit\'}}, \'video_info\': {\'aspect_ratio\': [16, 9], \'variants\': [{\'bitrate\': 0, \'content_type\': \'video/mp4\', \'url\': \'https://video.twimg.com/tweet_video/C60nuVaVwAM60ny.mp4\'}]}}]}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': 841319109082136576, \'in_reply_to_status_id_str\': \'841319109082136576\', \'in_reply_to_user_id\': 12726172, \'in_reply_to_user_id_str\': \'12726172\', \'in_reply_to_screen_name\': \'artcity\', \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 11, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",False,False,False,b'Twitter',0
23976386,23976386,davidguetta,"Ibiza, Paris, the world...",b'David Guetta Twitter Page. https://t.co/35pKFG17VY',http://t.co/MdmYLUVs9y,21189834,245,29336,2009-03-12 16:19:49,1138,True,3632,fr,"b'{\'created_at\': \'Mon Mar 13 18:06:40 +0000 2017\', \'id\': 841349808635928576, \'id_str\': \'841349808635928576\', \'text\': \'RT @Festicket: The one &amp; only @davidguetta will be bringing the party to the @PAROOKAVILLE main stage this year! \xf0\x9f\x8e\x86\\n\\nBook tickets \xf0\x9f\x91\x89 https://\xe2\x80\xa6\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'Festicket\', \'name\': \'Festicket\', \'id\': 323278597, \'id_str\': \'323278597\', \'indices\': [3, 13]}, {\'screen_name\': \'davidguetta\', \'name\': \'David Guetta\', \'id\': 23976386, \'id_str\': \'23976386\', \'indices\': [34, 46]}, {\'screen_name\': \'PAROOKAVILLE\', \'name\': \'Parookaville\', \'id\': 2905068395, \'id_str\': \'2905068395\', \'indices\': [81, 94]}], \'urls\': []}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'retweeted_status\': {\'created_at\': \'Mon Mar 13 18:03:04 +0000 2017\', \'id\': 841348903001808898, \'id_str\': \'841348903001808898\', \'text\': \'The one &amp; only @davidguetta will be bringing the party to the @PAROOKAVILLE main stage this year! \xf0\x9f\x8e\x86\\n\\nBook tickets \xf0\x9f\x91\x89\xe2\x80\xa6 https://t.co/hruqlpAOvq\', \'truncated\': True, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'davidguetta\', \'name\': \'David Guetta\', \'id\': 23976386, \'id_str\': \'23976386\', \'indices\': [19, 31]}, {\'screen_name\': \'PAROOKAVILLE\', \'name\': \'Parookaville\', \'id\': 2905068395, \'id_str\': \'2905068395\', \'indices\': [66, 79]}], \'urls\': [{\'url\': \'https://t.co/hruqlpAOvq\', \'expanded_url\': \'https://twitter.com/i/web/status/841348903001808898\', \'display_url\': \'twitter.com/i/web/status/8\xe2\x80\xa6\', \'indices\': [121, 144]}]}, \'source\': \'<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 37, \'favorite_count\': 154, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}, \'is_quote_status\': False, \'retweet_count\': 37, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'lang\': \'en\'}'",False,False,True,b'David Guetta',0
21447363,21447363,katyperry,,b'Artist. Activist. Conscious.',https://t.co/wwR7hvIqW0,96340214,203,142469,2009-02-20 23:45:56,4275,True,7837,en,"b'{\'created_at\': \'Sat Mar 11 04:38:10 +0000 2017\', \'id\': 840421566576001025, \'id_str\': \'840421566576001025\', \'text\': \'\xf0\x9f\x91\x81 C U\\n#TheLauren \\n@kpcollections https://t.co/vFshlUYP0c https://t.co/Qpbz3XIX38\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'TheLauren\', \'indices\': [6, 16]}], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'kpcollections\', \'name\': \'Katy Perry Shoes\', \'id\': 784152188092190720, \'id_str\': \'784152188092190720\', \'indices\': [18, 32]}], \'urls\': [{\'url\': \'https://t.co/vFshlUYP0c\', \'expanded_url\': \'http://www.katyperrycollections.com\', \'display_url\': \'katyperrycollections.com\', \'indices\': [33, 56]}, {\'url\': \'https://t.co/Qpbz3XIX38\', \'expanded_url\': \'https://www.instagram.com/p/BRfBV8vDvhM/\', \'display_url\': \'instagram.com/p/BRfBV8vDvhM/\', \'indices\': [57, 80]}]}, \'source\': \'<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 2110, \'favorite_count\': 9168, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'und\'}'",False,False,True,b'KATY PERRY',0
507437686,507437686,ishan_handa,"New York, USA",b'',,13,100,1,2012-02-28 14:22:50,0,False,2,en,"b'{\'created_at\': \'Wed Jan 20 07:31:10 +0000 2016\', \'id\': 689711753786056704, \'id_str\': \'689711753786056704\', \'text\': \'Sunset at the #brooklynbridge #nyc @ Brooklyn Bridge https://t.co/uaX6kcW9Tj\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'brooklynbridge\', \'indices\': [14, 29]}, {\'text\': \'nyc\', \'indices\': [30, 34]}], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/uaX6kcW9Tj\', \'expanded_url\': \'https://www.instagram.com/p/BAwKc53GkhTVZ8naRYXgymZB-v1IpV99PuR6dY0/\', \'display_url\': \'instagram.com/p/BAwKc53GkhTV\xe2\x80\xa6\', \'indices\': [53, 76]}]}, \'source\': \'<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 0, \'favorite_count\': 1, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",True,False,False,b'Ishan Handa',0
268439864,268439864,xtina,,b'',http://t.co/C0ukmLoyM4,16277548,23,20704,2011-03-18 19:41:39,5,True,970,en,"b'{\'created_at\': \'Thu Feb 09 18:19:30 +0000 2017\', \'id\': 829756626550665216, \'id_str\': \'829756626550665216\', \'text\': \'I teamed up with @Oreo to pull off the most daring dunk #OreoDunkChallenge #ad https://t.co/WBR90bb9yU\', \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'OreoDunkChallenge\', \'indices\': [56, 74]}, {\'text\': \'ad\', \'indices\': [75, 78]}], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'Oreo\', \'name\': \'Oreo Cookie\', \'id\': 126084292, \'id_str\': \'126084292\', \'indices\': [17, 22]}], \'urls\': [], \'media\': [{\'id\': 829756324409856000, \'id_str\': \'829756324409856000\', \'indices\': [79, 102], \'media_url\': \'http://pbs.twimg.com/media/C4PjNYFUcAAlSUU.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C4PjNYFUcAAlSUU.jpg\', \'url\': \'https://t.co/WBR90bb9yU\', \'display_url\': \'pic.twitter.com/WBR90bb9yU\', \'expanded_url\': \'https://twitter.com/xtina/status/829756626550665216/video/1\', \'type\': \'photo\', \'sizes\': {\'small\': {\'w\': 364, \'h\': 307, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 364, \'h\': 307, \'resize\': \'fit\'}, \'large\': {\'w\': 364, \'h\': 307, \'resize\': \'fit\'}}}]}, \'extended_entities\': {\'media\': [{\'id\': 829756324409856000, \'id_str\': \'829756324409856000\', \'indices\': [79, 102], \'media_url\': \'http://pbs.twimg.com/media/C4PjNYFUcAAlSUU.jpg\', \'media_url_https\': \'https://pbs.twimg.com/media/C4PjNYFUcAAlSUU.jpg\', \'url\': \'https://t.co/WBR90bb9yU\', \'display_url\': \'pic.twitter.com/WBR90bb9yU\', \'expanded_url\': \'https://twitter.com/xtina/status/829756626550665216/video/1\', \'type\': \'video\', \'sizes\': {\'small\': {\'w\': 364, \'h\': 307, \'resize\': \'fit\'}, \'thumb\': {\'w\': 150, \'h\': 150, \'resize\': \'crop\'}, \'medium\': {\'w\': 364, \'h\': 307, \'resize\': \'fit\'}, \'large\': {\'w\': 364, \'h\': 307, \'resize\': \'fit\'}}, \'video_info\': {\'aspect_ratio\': [16, 9], \'duration_millis\': 15000, \'variants\': [{\'bitrate\': 832000, \'content_type\': \'video/mp4\', \'url\': \'https://video.twimg.com/amplify_video/829756324409856000/vid/640x360/Zq1Es78U6gJ18IMh.mp4\'}, {\'bitrate\': 2176000, \'content_type\': \'video/mp4\', \'url\': \'https://video.twimg.com/amplify_video/829756324409856000/vid/1280x720/_WM5b0-sp10-6wsQ.mp4\'}, {\'content_type\': \'application/x-mpegURL\', \'url\': \'https://video.twimg.com/amplify_video/829756324409856000/pl/rw_CuoLI9ghMfHBc.m3u8\'}, {\'bitrate\': 320000, \'content_type\': \'video/mp4\', \'url\': \'https://video.twimg.com/amplify_video/829756324409856000/vid/320x180/t8Gdw-uxPAZLhRjp.mp4\'}]}, \'additional_media_info\': {\'title\': \'\', \'description\': \'\', \'embeddable\': True, \'monetizable\': False}}]}, \'source\': \'<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 1647, \'favorite_count\': 6022, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}'",False,False,False,b'Christina Aguilera',0
1622231778,1622231778,Uber_BLR,Bangalore,"b""@Uber_BLR is no longer monitored. We love your Uber Bat-Signals here, but we'd love it if you send all queries to @UberINSupport, follow @Uber_India for updates""",https://t.co/ZPql8lG6Eo,14880,677,97,2013-07-26 06:54:45,1885,True,7353,en,"b'{\'created_at\': \'Thu Feb 02 16:46:43 +0000 2017\', \'id\': 827196561503313921, \'id_str\': \'827196561503313921\', \'text\': ""RT @Uber_India: #BLRneedsPOOL and we need your support to make sure the city\'s voice is heard. Sign the petition here: https://t.co/1AlAgME\xe2\x80\xa6"", \'truncated\': False, \'entities\': {\'hashtags\': [{\'text\': \'BLRneedsPOOL\', \'indices\': [16, 29]}], \'symbols\': [], \'user_mentions\': [{\'screen_name\': \'Uber_India\', \'name\': \'Uber India\', \'id\': 1969337858, \'id_str\': \'1969337858\', \'indices\': [3, 14]}], \'urls\': []}, \'source\': \'<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'retweeted_status\': {\'created_at\': \'Thu Feb 02 11:27:52 +0000 2017\', \'id\': 827116320625946626, \'id_str\': \'827116320625946626\', \'text\': ""#BLRneedsPOOL and we need your support to make sure the city\'s voice is heard. Sign the petition here:\xe2\x80\xa6 https://t.co/xrHZRMvMv5"", \'truncated\': True, \'entities\': {\'hashtags\': [{\'text\': \'BLRneedsPOOL\', \'indices\': [0, 13]}], \'symbols\': [], \'user_mentions\': [], \'urls\': [{\'url\': \'https://t.co/xrHZRMvMv5\', \'expanded_url\': \'https://twitter.com/i/web/status/827116320625946626\', \'display_url\': \'twitter.com/i/web/status/8\xe2\x80\xa6\', \'indices\': [104, 127]}]}, \'source\': \'<a href=""https://www.sprinklr.com"" rel=""nofollow"">Sprinklr</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 111, \'favorite_count\': 93, \'favorited\': False, \'retweeted\': False, \'possibly_sensitive\': False, \'lang\': \'en\'}, \'is_quote_status\': False, \'retweet_count\': 111, \'favorite_count\': 0, \'favorited\': False, \'retweeted\': False, \'lang\': \'en\'}'",False,False,False,b'Uber Bangalore',0
219617448,219617448,SushmaSwaraj,"New Delhi, India",b'Minister of External affairs',,7442481,0,5522,2010-11-25 11:10:09,7,True,4782,en,"b'{\'created_at\': \'Mon Mar 13 02:11:25 +0000 2017\', \'id\': 841109413125541888, \'id_str\': \'841109413125541888\', \'text\': \'\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb6\xe0\xa5\x81\xe0\xa4\xad\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x8f\xe0\xa4\x82. Happy Holi.\', \'truncated\': False, \'entities\': {\'hashtags\': [], \'symbols\': [], \'user_mentions\': [], \'urls\': []}, \'source\': \'<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>\', \'in_reply_to_status_id\': None, \'in_reply_to_status_id_str\': None, \'in_reply_to_user_id\': None, \'in_reply_to_user_id_str\': None, \'in_reply_to_screen_name\': None, \'geo\': None, \'coordinates\': None, \'place\': None, \'contributors\': None, \'is_quote_status\': False, \'retweet_count\': 1362, \'favorite_count\': 10201, \'favorited\': False, \'retweeted\': False, \'lang\': \'hi\'}'",False,False,True,b'Sushma Swaraj',0
